Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Record_ID
5880,03-09-2020,8:00 AM,Madhya Pradesh,-,-,51124,1453,66914,ce83d040
5881,03-09-2020,8:00 AM,Maharashtra,-,-,598496,25195,825739,8f601142
5882,03-09-2020,8:00 AM,Manipur,-,-,4607,29,6507,ff8e7f82
5883,03-09-2020,8:00 AM,Meghalaya,-,-,1318,13,2517,b95a47a6
5884,03-09-2020,8:00 AM,Mizoram,-,-,661,0,1020,619b5607
5885,03-09-2020,8:00 AM,Nagaland,-,-,3223,9,4017,516123bb
5886,03-09-2020,8:00 AM,Odisha,-,-,84073,514,109780,430f2802
5887,03-09-2020,8:00 AM,Puducherry,-,-,9968,253,15157,5a464e88
5888,03-09-2020,8:00 AM,Punjab,-,-,39742,1618,56989,db22970d
5889,03-09-2020,8:00 AM,Rajasthan,-,-,70674,1081,84674,c48eaf32
5890,03-09-2020,8:00 AM,Sikkim,-,-,1269,4,1704,4d929a9d
5891,03-09-2020,8:00 AM,Tamil Nadu,-,-,380063,7516,439959,87d1947f
5892,03-09-2020,8:00 AM,Telengana,-,-,100013,856,133406,e6d6ce44
5893,03-09-2020,8:00 AM,Tripura,-,-,8033,126,13292,56c15dde
5894,03-09-2020,8:00 AM,Uttarakhand,-,-,14501,291,21234,ddcd63a4
5895,03-09-2020,8:00 AM,Uttar Pradesh,-,-,181364,3616,241439,f13611cc
5896,03-09-2020,8:00 AM,West Bengal,-,-,140913,3339,168697,a366f6dc
5897,04-09-2020,8:00 AM,Andaman and Nicobar Islands,-,-,2823,48,3223,ca9eb297
5898,04-09-2020,8:00 AM,Andhra Pradesh,-,-,358009,4200,465730,58f48422
5899,04-09-2020,8:00 AM,Arunachal Pradesh,-,-,3167,7,4574,66408408
5900,04-09-2020,8:00 AM,Assam,-,-,90700,330,118333,3ab494c2
5901,04-09-2020,8:00 AM,Bihar,-,-,124976,672,142967,a130f5f2
5902,04-09-2020,8:00 AM,Chandigarh,-,-,2883,63,5065,1c77dc52
5903,04-09-2020,8:00 AM,Chhattisgarh,-,-,18950,315,37967,78a809dc
5904,04-09-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2154,2,2450,7424146e
5905,04-09-2020,8:00 AM,Delhi,-,-,160114,4500,182306,d7c5133e
5906,04-09-2020,8:00 AM,Goa,-,-,14361,212,19355,3d60713a
5907,04-09-2020,8:00 AM,Gujarat,-,-,81055,3062,100213,07c37f10
5908,04-09-2020,8:00 AM,Haryana,-,-,55889,740,70099,65404c3b
5909,04-09-2020,8:00 AM,Himachal Pradesh,-,-,4859,48,6615,c284803f
5910,04-09-2020,8:00 AM,Jammu and Kashmir,-,-,30759,743,39943,68861370
5911,04-09-2020,8:00 AM,Jharkhand,-,-,30886,444,46480,4bef94b9
5912,04-09-2020,8:00 AM,Karnataka,-,-,268035,6054,370206,fc418039
5913,04-09-2020,8:00 AM,Kerala,-,-,57728,315,79625,3f37735c
5914,04-09-2020,8:00 AM,Ladakh,-,-,2039,35,2840,11d34a0e
5915,04-09-2020,8:00 AM,Madhya Pradesh,-,-,52215,1483,68586,b97d05c9
5916,04-09-2020,8:00 AM,Maharashtra,-,-,612484,25586,843844,cfef034b
5917,04-09-2020,8:00 AM,Manipur,-,-,4774,32,6609,858e9088
5918,04-09-2020,8:00 AM,Meghalaya,-,-,1393,13,2626,7c936b85
5919,04-09-2020,8:00 AM,Mizoram,-,-,671,0,1040,7.10E+253
5920,04-09-2020,8:00 AM,Nagaland,-,-,3324,9,4066,1dbcd30f
5921,04-09-2020,8:00 AM,Odisha,-,-,87351,522,113411,b2a595bc
5922,04-09-2020,8:00 AM,Puducherry,-,-,10279,260,15581,4e8749a3
5923,04-09-2020,8:00 AM,Punjab,-,-,41271,1690,58515,a8d65c2d
5924,04-09-2020,8:00 AM,Rajasthan,-,-,71220,1095,86227,7089d6ab
5925,04-09-2020,8:00 AM,Sikkim,-,-,1304,4,1738,cf46373a
